"CountryCode","LookupKey","Bic","BankCode","BranchCode","BankName","Source"
"PL","19301679","POLUPLPRXXX","19301679","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19301682","POLUPLPRXXX","19301682","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19301695","POLUPLPRXXX","19301695","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19301712","POLUPLPRXXX","19301712","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19301725","POLUPLPRXXX","19301725","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19301738","POLUPLPRXXX","19301738","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19301741","POLUPLPRXXX","19301741","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19301754","POLUPLPRXXX","19301754","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19301767","POLUPLPRXXX","19301767","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19301770","POLUPLPRXXX","19301770","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19301800","POLUPLPRXXX","19301800","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19301826","POLUPLPRXXX","19301826","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19301839","POLUPLPRXXX","19301839","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19301855","POLUPLPRXXX","19301855","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19301871","POLUPLPRXXX","19301871","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19301884","POLUPLPRXXX","19301884","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19301897","POLUPLPRXXX","19301897","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19301901","POLUPLPRXXX","19301901","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19301914","POLUPLPRXXX","19301914","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19301927","POLUPLPRXXX","19301927","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19301930","POLUPLPRXXX","19301930","","BANK POLSKIEJ SPÓŁDZIELCZOŚCI SPÓŁKA AKCYJNA","Polish bank register (plewiba.xml)"
"PL","19400008","AGRIPLPRXXX","19400008","","Credit Agricole Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","19401018","AGRIPLPRXXX","19401018","","Credit Agricole Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","19401063","AGRIPLPRXXX","19401063","","Credit Agricole Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","19401076","AGRIPLPRXXX","19401076","","Credit Agricole Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","19401177","AGRIPLPRXXX","19401177","","Credit Agricole Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","19401180","AGRIPLPRXXX","19401180","","Credit Agricole Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","19401193","AGRIPLPRXXX","19401193","","Credit Agricole Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","19401207","AGRIPLPRXXX","19401207","","Credit Agricole Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","19401210","AGRIPLPRXXX","19401210","","Credit Agricole Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","19500001","PKOPPLPWXXX","19500001","","Bank Polska Kasa Opieki Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","19501024","PKOPPLPWXXX","19501024","","Bank Polska Kasa Opieki Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","20000004","PPABPLPKXXX","20000004","","BNP Paribas Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","20000017","PPABPLPKXXX","20000017","","BNP Paribas Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","20300003","PPABPLPKXXX","20300003","","BNP Paribas Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","20300032","PPABPLPKXXX","20300032","","BNP Paribas Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","20300045","PPABPLPKXXX","20300045","","BNP Paribas Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","20300061","PPABPLPKXXX","20300061","","BNP Paribas Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","20300074","PPABPLPKXXX","20300074","","BNP Paribas Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","20302182","PPABPLPKXXX","20302182","","BNP Paribas Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","20302254","PPABPLPKXXX","20302254","","BNP Paribas Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","20302267","PPABPLPKXXX","20302267","","BNP Paribas Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","21200001","SCFBPLPWXXX","21200001","","Santander Consumer Bank Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","21400007","FBPLPLPWXXX","21400007","","CA Auto Bank S.p.A. Spółka Akcyjna Oddział w Polsce","Polish bank register (plewiba.xml)"
"PL","21500000","RHBHPLPWXXX","21500000","","mBank Hipoteczny Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","21600003","TOBAPLPWXXX","21600003","","Toyota Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","21900002","MHBFPLPWXXX","21900002","","DNB Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","21901012","MHBFPLPWXXX","21901012","","DNB Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","22600004","SOGEPLPWXXX","22600004","","RCI Banque Spółka Akcyjna Oddział w Polsce","Polish bank register (plewiba.xml)"
"PL","22700007","PPABPLPKXXX","22700007","","BNP Paribas Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","22900003","GBGCPLPKXXX","22900003","","VeloBank Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","23400009","PPABPLPKXXX","23400009","","BNP Paribas Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","23400012","RCBWPLPWXXX","23400012","","BNP Paribas Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","23400038","PPABPLPKXXX","23400038","","BNP Paribas Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","23500002","BNPAPLPXXXX","23500002","","BNP Paribas S.A. Oddział w Polsce ","Polish bank register (plewiba.xml)"
"PL","23500015","BNPAPLPXXXX","23500015","","BNP Paribas S.A. Oddział w Polsce ","Polish bank register (plewiba.xml)"
"PL","23600005","DABAPLPWXXX","23600005","","Danske Bank A/S Spółka Akcyjna Oddział w Polsce","Polish bank register (plewiba.xml)"
"PL","23700008","ESSEPLPWXXX","23700008","","Skandinaviska Enskilda Banken AB (Spółka Akcyjna) - Oddział w Polsce","Polish bank register (plewiba.xml)"
"PL","23700011","ESSEPLPWXXX","23700011","","Skandinaviska Enskilda Banken AB (Spółka Akcyjna) - Oddział w Polsce","Polish bank register (plewiba.xml)"
"PL","23900004","CAIXPLPWXXX","23900004","","CAIXABANK, S.A. (SPÓŁKA AKCYJNA) ODDZIAŁ W POLSCE","Polish bank register (plewiba.xml)"
"PL","24100001","DEUTPLPXXXX","24100001","","U.S. Bank Europe Designated Activity Company (Spółka z o.o. o Wyznaczonym Przedmiocie Działalności) Oddział w Polsce","Polish bank register (plewiba.xml)"
"PL","24300007","PARBPLPXXXX","24300007","","BNP Paribas S.A. Oddział w Polsce ","Polish bank register (plewiba.xml)"
"PL","24700009","ESSIPLPXXXX","24700009","","HAITONG BANK, S.A. Spółka Akcyjna Oddział w Polsce","Polish bank register (plewiba.xml)"
"PL","24700012","ESSIPLPXXXX","24700012","","HAITONG BANK, S.A. Spółka Akcyjna Oddział w Polsce","Polish bank register (plewiba.xml)"
"PL","24800002","GBGCPLPKXXX","24800002","","VeloBank Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","24801012","GBGCPLPKXXX","24801012","","VeloBank Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","24801025","GBGCPLPKXXX","24801025","","VeloBank Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","24801038","GBGCPLPKXXX","24801038","","VeloBank Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","24811112","POLUPLPRXXX","24811112","","Getin Noble Bank Spółka Akcyjna w upadłości","Polish bank register (plewiba.xml)"
"PL","24900005","ALBPPLPWXXX","24900005","","Alior Bank Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","24900018","ALBPPLPWXXX","24900018","","Alior Bank Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","24900047","ALBPPLPWXXX","24900047","","Alior Bank Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","24901015","ALBPPLPWXXX","24901015","","Alior Bank Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","24901028","ALBPPLPWXXX","24901028","","Alior Bank Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","24901031","ALBPPLPWXXX","24901031","","Alior Bank Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","24901044","ALBPPLPWXXX","24901044","","Alior Bank Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","24901057","ALBPPLPWXXX","24901057","","Alior Bank Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","24901060","ALBPPLPWXXX","24901060","","Alior Bank Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","24901073","ALBPPLPWXXX","24901073","","Alior Bank Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","25300008","NESBPLPWXXX","25300008","","Nest Bank Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","26200006","ICBKPLPWXXX","26200006","","Industrial and Commercial Bank of China (Europe) S.A. (Spółka Akcyjna) Oddział w Polsce","Polish bank register (plewiba.xml)"
"PL","26400002","SOGEPLPWXXX","26400002","","RCI Banque Spółka Akcyjna Oddział w Polsce","Polish bank register (plewiba.xml)"
"PL","26600008","BCITPLPWXXX","26600008","","Intesa Sanpaolo S.p.A. Spółka Akcyjna Oddział w Polsce","Polish bank register (plewiba.xml)"
"PL","26900007","BPKHPLPGXXX","26900007","","PKO Bank Hipoteczny Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","27300000","PCBCPLPWXXX","27300000","","China Construction Bank (Europe) S.A. (Spółka Akcyjna) Oddział w Polsce","Polish bank register (plewiba.xml)"
"PL","27900008","RCBWPLPWXXX","27900008","","Raiffeisen Bank International AG (Spółka Akcyjna) Oddział w Polsce","Polish bank register (plewiba.xml)"
"PL","28700003","POLUPLPRXXX","28700003","","Bank Nowy Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","29100006","BMPBPLPPXXX","29100006","","UniCredit S.A. Spółka Akcyjna Oddział w Polsce","Polish bank register (plewiba.xml)"
"PL","29100019","BMPBPLPPXXX","29100019","","UniCredit S.A. Spółka Akcyjna Oddział w Polsce","Polish bank register (plewiba.xml)"
"PL","29100022","BMPBPLPPXXX","29100022","","UniCredit S.A. Spółka Akcyjna Oddział w Polsce","Polish bank register (plewiba.xml)"
"PL","29100035","BMPBPLP2XXX","29100035","","UniCredit S.A. Spółka Akcyjna Oddział w Polsce","Polish bank register (plewiba.xml)"
"PL","29300002","GBGCPLPKXXX","29300002","","VeloBank Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","29500008","KOEXPLPPXXX","29500008","","KEB Hana Bank (D) AG Spółka Akcyjna Oddział w Polsce","Polish bank register (plewiba.xml)"
"PL","29700004","IBKOPLPWXXX","29700004","","IBK Bank Polska Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","60000002","NBPLPLPWXXX","60000002","","Zakład Ubezpieczeń Społecznych","Polish bank register (plewiba.xml)"
"PL","60700003","CNENPLP1XXX","60700003","","Currency One Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","63000005","IGTRPLPWXXX","63000005","","Igoria Trade Spółka Akcyjna","Polish bank register (plewiba.xml)"
"PL","63600003","SSOPPLP2XXX","63600003","","SPEEDY AG spółka z ograniczoną odpowiedzialnością","Polish bank register (plewiba.xml)"
"PL","63600016","QICKPLP2XXX","63600016","","SPEEDY AG spółka z ograniczoną odpowiedzialnością","Polish bank register (plewiba.xml)"
